Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Nicaragua,NIC,78.0029830932617,..,..,..,..,..,..,..,..,..,82.6145477294922,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Niger,NER,28.672420501709,..,..,..,..,..,..,30.5603904724121,..,..,..,..,..,35.0499992370605,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Nigeria,NGA,..,70.1983489990234,..,51.0776596069336,..,..,..,..,..,..,..,..,..,62.0160102844238,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,97.8000030517578,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Oman,OMN,..,..,..,86.6211395263672,..,86.9390029907227,..,..,..,91.981201171875,93.0386123657227,94.8999862670898,95.5759963989258,95.6515274047852,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Pakistan,PAK,49.8736381530762,54.1512107849121,52.1368293762207,55.5263710021973,54.8926391601563,55.3751907348633,54.7380218505859,56.7643394470215,55.5949897766113,56.9771499633789,..,..,59.1320495605469,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Palau,PLW,..,..,..,..,..,..,..,..,99.5031280517578,..,96.5937423706055,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Panama,PAN,..,..,..,..,..,94.0941162109375,..,..,..,..,..,..,..,95.4118118286133,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Papua New Guinea,PNG,..,..,..,..,..,61.5999984741211,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Paraguay,PRY,..,..,94.558219909668,93.2920837402344,93.7542419433594,93.8709182739258,..,94.1974716186523,95.0590362548828,95.0348129272461,95.5548400878906,94.6502380371094,..,94.0207977294922,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Peru,PER,87.9086685180664,88.6993408203125,89.5908126831055,..,..,..,..,93.8417282104492,..,93.7079467773438,94.1623382568359,94.1736679077148,94.1496124267578,94.4082717895508,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Philippines,PHL,..,..,..,95.4200973510742,..,..,..,..,96.3980026245117,..,98.1825485229492,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Poland,POL,..,..,..,98.7427368164063,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Portugal,PRT,..,..,..,..,..,..,94.47705078125,..,..,..,..,..,..,96.1375885009766,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Puerto Rico,PRI,..,..,..,..,..,91.9652328491211,..,..,..,..,..,..,92.3899993896484,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Qatar,QAT,..,..,90.0606231689453,91.0107574462891,91.1514205932617,91.7788467407227,91.3640823364258,90.1700592041016,90.6329879760742,91.3272171020508,..,93.1453018188477,93.4639663696289,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Romania,ROU,..,..,..,..,..,..,98.6042861938477,..,..,..,..,..,..,98.8444976806641,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Russian Federation,RUS,..,..,..,..,..,99.6842727661133,..,..,..,..,..,..,..,99.7300567626953,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Rwanda,RWA,..,..,..,..,..,65.8522720336914,..,68.3310317993164,..,70.8041305541992,..,..,..,73.2155914306641,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Samoa,WSM,..,..,..,..,..,..,98.973258972168,..,..,..,..,..,..,99.0957717895508,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9164276123047,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sao Tome and Principe,STP,..,..,..,69.5363922119141,..,..,..,90.1430969238281,..,..,..,..,..,92.8166427612305,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,94.4263381958008,..,..,..,95.3286285400391,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Senegal,SEN,..,41.8911514282227,..,..,48.0367813110352,..,51.8145484924316,..,43.5345001220703,..,..,..,51.9004211425781,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Serbia,SRB,..,..,..,..,..,..,97.9624099731445,..,..,..,..,98.8415069580078,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Seychelles,SYC,..,..,..,..,..,93.954231262207,..,..,..,..,..,..,..,95.8677062988281,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,32.4261703491211,..,..,..,..,43.2063293457031,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Singapore,SGP,..,..,..,..,..,95.8573303222656,96.1860427856445,96.3697891235352,96.5480194091797,96.7166900634766,96.8254928588867,97.049560546875,97.2022171020508,97.344856262207,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,99.6999969482422,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Solomon Islands,SLB,..,..,..,..,76.5999984741211,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,South Africa,ZAF,..,..,88.7172470092773,..,92.8948593139648,92.8773193359375,93.1021423339844,93.7294692993164,..,94.1399002075195,94.367919921875,..,87.0466690063477,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,South Sudan,SSD,..,..,..,26.8312797546387,..,..,..,..,..,..,..,..,..,34.5227584838867,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Spain,ESP,97.7506866455078,97.7521362304688,97.9388427734375,97.6306076049805,97.6792678833008,97.7489013671875,97.7837524414063,97.8945388793945,98.0791320800781,98.0937194824219,98.1432571411133,98.2505111694336,..,98.4365005493164,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sri Lanka,LKA,..,90.8088302612305,..,90.5579528808594,..,91.1813583374023,..,..,..,..,..,92.3869018554688,91.895751953125,91.7098236083984,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sudan,SDN,..,..,..,53.5173797607422,..,..,..,..,..,..,..,..,..,60.6971817016602,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Suriname,SUR,..,..,..,94.6209411621094,..,94.6757507324219,..,92.8686599731445,..,..,..,..,..,94.3832702636719,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,99.8000030517578,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tanzania,TZA,..,..,..,..,..,67.8006973266602,..,78.1005935668945,..,..,77.8872299194336,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Thailand,THA,93.5064697265625,..,..,..,..,96.430908203125,..,..,93.7020721435547,..,92.8683090209961,..,..,93.7677612304688,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Timor-Leste,TLS,..,..,50.5999984741211,..,..,58.3089790344238,..,..,..,..,..,..,..,68.0668334960938,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Togo,TGO,..,56.888370513916,..,..,57.0933799743652,..,60.4099388122559,..,..,..,63.7456207275391,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tonga,TON,..,99.0184631347656,..,..,..,..,99.3855285644531,..,..,..,..,..,..,99.4143676757813,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,98.6999969482422,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tunisia,TUN,..,..,77.1903991699219,77.7146224975586,..,79.1305770874023,79.6539077758789,80.21875,..,79.0364303588867,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Turkey,TUR,88.2290573120117,88.1193923950195,88.6558990478516,..,90.8167190551758,92.6605987548828,94.106086730957,94.9197463989258,95.2566604614258,95.4396286010742,95.6014175415039,96.1673278808594,96.1505279541016,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,99.6999969482422,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uganda,UGA,..,71.3731384277344,..,..,..,73.2118835449219,..,70.1982192993164,..,..,..,..,..,76.5274963378906,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ukraine,UKR,..,..,..,..,..,..,..,99.9743499755859,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Arab Emirates,ARE,90.0338516235352,..,..,..,..,..,..,..,..,..,93.2271423339844,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uruguay,URY,..,97.7896270751953,97.8638916015625,98.1635589599609,98.2672271728516,98.0727081298828,98.3358993530273,98.3959426879883,98.3638687133789,98.4359283447266,98.5238723754883,98.5614700317383,98.61572265625,98.703857421875,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,99.9948577880859,99.9805526733398,99.9838333129883,99.986572265625,..,99.9928894042969,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,84.6999969482422,..,..,..,87.5063095092773,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Venezuela, RB",VEN,..,..,95.1546401977539,..,95.5119934082031,..,94.7702178955078,..,..,..,96.6052169799805,97.1270904541016,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Vietnam,VNM,..,..,..,..,93.5204467773438,..,..,..,..,..,..,..,..,95.0003814697266,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,West Bank and Gaza,PSE,..,93.4500122070313,93.8821411132813,94.0586776733398,94.5991668701172,94.9320068359375,95.2672424316406,95.9062194824219,96.2848968505859,96.4283905029297,96.6907272338867,96.9302291870117,..,97.2186126708984,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Zambia,ZMB,..,..,61.1270904541016,..,..,83.0076675415039,..,..,..,..,..,..,..,86.7479629516602,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,83.5827102661133,..,..,88.6934204101563,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Arab World,ARB,69.2183990478516,68.1370086669922,68.6227188110352,69.6215133666992,68.3074493408203,69.2486267089844,71.0606079101563,74.4356918334961,74.0435791015625,75.7138900756836,73.4993896484375,74.8407974243164,75.7668228149414,72.8690872192383,73.1142501831055,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Caribbean small states,CSS,89.3650894165039,89.5564117431641,90.1571273803711,90.4194717407227,90.6442718505859,90.8884582519531,91.0886917114258,91.107292175293,91.1765213012695,91.349479675293,91.4435577392578,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Central Europe and the Baltics,CEB,98.6279678344727,98.635627746582,98.6540603637695,98.6918487548828,98.8988265991211,98.9172210693359,98.9342498779297,98.9453887939453,98.9543380737305,98.9662933349609,98.9777297973633,98.9910278320313,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Early-demographic dividend,EAR,70.9864807128906,71.2460174560547,72.0518188476563,73.2806701660156,74.142578125,75.2829208374023,75.2880020141602,75.919319152832,76.4218978881836,77.2373733520508,77.9557800292969,78.5781021118164,79.0169982910156,79.354133605957,79.8409881591797,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,East Asia & Pacific,EAS,92.2486877441406,92.6711120605469,93.660026550293,93.9256896972656,94.2469100952148,94.2679901123047,94.0752410888672,94.313362121582,94.4203720092773,94.9177322387695,95.1382675170898,95.2753829956055,95.4714279174805,95.6253204345703,95.7740097045898,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,East Asia & Pacific (excluding high income),EAP,92.4608993530273,92.8839874267578,93.9614715576172,94.198600769043,94.5188293457031,94.6077423095703,94.4559097290039,94.6779403686523,94.7790222167969,95.195671081543,95.4092330932617,95.53955078125,95.7292861938477,95.8791198730469,96.0267868041992,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,92.3678207397461,92.7965393066406,93.8873977661133,94.1274185180664,94.4515609741211,94.5415725708008,94.3878173828125,94.6125793457031,94.7149429321289,95.1367111206055,95.3528671264648,95.4848327636719,95.6769104003906,95.8285980224609,95.9781036376953,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Europe & Central Asia,ECS,96.9244689941406,97.0769119262695,97.0874710083008,97.2470703125,97.4175262451172,97.5809478759766,97.8936767578125,97.9982223510742,98.0686416625977,98.1163482666016,98.1648712158203,98.2547912597656,98.2719192504883,98.3335189819336,98.3789672851563,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Europe & Central Asia (excluding high income),ECA,97.4964218139648,97.4550170898438,97.5509490966797,97.5549774169922,98.0633697509766,98.3786773681641,98.6346893310547,98.7682189941406,98.8167190551758,98.8498077392578,98.8784637451172,98.9988784790039,98.9724578857422,99.0077362060547,99.0434875488281,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,97.6178512573242,97.5854415893555,97.6692733764648,97.6783676147461,98.1577911376953,98.4280471801758,98.6479873657227,98.7637405395508,98.8072204589844,98.8376007080078,98.8642425537109,98.9690475463867,98.9483489990234,98.9805068969727,99.0131530761719,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Fragile and conflict affected situations,FCS,63.3391990661621,64.6233673095703,60.5132789611816,60.5336494445801,60.0224914550781,60.2872886657715,60.1002807617188,62.0115699768066,62.4382286071777,63.4073600769043,62.1488914489746,64.2720031738281,65.0060195922852,63.4959907531738,63.7493705749512,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Heavily indebted poor countries (HIPC),HPC,52.9545516967773,51.3365898132324,52.8661689758301,53.1087188720703,53.2583389282227,54.0748901367188,56.105110168457,57.3334007263184,58.3261795043945,59.1648406982422,59.6467590332031,60.4588088989258,61.3889312744141,61.8828887939453,62.5051918029785,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,IBRD only,IBD,84.3632888793945,84.4233932495117,85.4960098266602,85.8472137451172,86.2550430297852,86.8349304199219,87.1953277587891,87.6995620727539,87.8695602416992,88.3409576416016,88.4513778686523,88.8177490234375,89.0443572998047,89.0665435791016,89.3655319213867,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,IDA & IBRD total,IBT,79.4654083251953,79.735237121582,80.109733581543,80.6834335327148,81.0526428222656,81.5701370239258,81.8302001953125,82.3573608398438,82.5946731567383,83.0706100463867,83.2806396484375,83.8155822753906,84.0964126586914,84.1251373291016,84.4069519042969,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,IDA blend,IDB,60.705638885498,66.5336837768555,59.7727813720703,61.0091514587402,61.9425888061523,62.3970489501953,62.470458984375,63.8763084411621,63.7358283996582,64.5992431640625,65.0277404785156,65.7280578613281,66.5838317871094,66.5693511962891,66.9814529418945,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,IDA only,IDX,56.5547790527344,55.7099685668945,55.5255012512207,57.6196899414063,57.8813400268555,58.4644317626953,58.6186408996582,59.2657699584961,60.5303611755371,61.2715606689453,62.3978691101074,64.2529525756836,64.9792785644531,65.4988708496094,66.0565719604492,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Late-demographic dividend,LTE,92.8725662231445,93.0986709594727,94.0868225097656,94.3042526245117,94.584587097168,94.6077499389648,95.1283187866211,95.3002014160156,95.3656997680664,95.5311737060547,95.6782608032227,95.875602722168,96.0110397338867,96.1560592651367,96.3400802612305,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Latin America & Caribbean,LCN,90.4638824462891,90.476936340332,91.0505599975586,91.2893676757813,91.6685104370117,91.6458587646484,92.2379608154297,92.4611587524414,92.5070571899414,92.9482116699219,93.1327514648438,93.5949630737305,93.7087478637695,93.8686599731445,94.2945098876953,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Latin America & Caribbean (excluding high income),LAC,90.1793823242188,90.1808319091797,90.7081832885742,90.9834289550781,91.3837127685547,91.3902893066406,92.0139999389648,92.2384872436523,92.3103790283203,92.7641906738281,92.9517974853516,93.4255905151367,93.5702819824219,93.7275314331055,94.170280456543,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,90.2246704101563,90.2404022216797,90.8343276977539,91.0823974609375,91.4784927368164,91.458251953125,92.0675735473633,92.2974395751953,92.3465728759766,92.8014221191406,92.9957962036133,93.4726409912109,93.5907821655273,93.7561264038086,94.1944885253906,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Least developed countries: UN classification,LDC,54.7810211181641,53.7854385375977,53.3418312072754,55.5559387207031,56.1546287536621,56.6507987976074,56.7677116394043,57.5063209533691,58.8749885559082,59.6256408691406,60.8761215209961,62.8924102783203,63.6829414367676,64.27587890625,64.8578033447266,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Low & middle income,LMY,79.2699508666992,79.5449600219727,79.9194717407227,80.5046997070313,80.8770599365234,81.4062271118164,81.6724472045898,82.2067031860352,82.4515228271484,82.9334564208984,83.1472015380859,83.6880187988281,83.9768371582031,84.0070877075195,84.2930908203125,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Low income,LIC,53.389720916748,51.5245094299316,52.8640785217285,53.2927513122559,53.7956695556641,54.2521591186523,56.1606216430664,56.6329383850098,57.6202201843262,58.0270500183105,58.580020904541,59.2853889465332,60.1051483154297,60.496711730957,60.9580497741699,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Lower middle income,LMC,66.7508087158203,67.5470733642578,67.3390274047852,68.596321105957,69.2816162109375,70.5001831054688,70.7101211547852,71.5862731933594,72.1070709228516,72.8635787963867,73.6382675170898,74.3532867431641,75.0041427612305,75.4316329956055,75.9675674438477,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Middle East & North Africa,MEA,74.4371185302734,74.5766525268555,75.0790405273438,75.7685394287109,75.6679916381836,76.4809188842773,77.2680206298828,79.8938217163086,79.6948623657227,81.1423416137695,79.4324264526367,80.455192565918,81.5253982543945,78.9814300537109,79.3101425170898,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Middle East & North Africa (excluding high income),MNA,72.7040481567383,72.6973190307617,73.1150131225586,73.715446472168,73.4504089355469,74.2738800048828,74.5091094970703,77.5119094848633,77.1405029296875,78.7946319580078,76.6233215332031,77.8165588378906,79.0347671508789,75.9643402099609,76.3424072265625,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,72.5073013305664,72.4950332641602,72.9098587036133,73.5113983154297,73.234977722168,74.0603637695313,74.2920532226563,77.3173522949219,76.9356689453125,78.603759765625,76.4035415649414,77.6045684814453,78.8319778442383,75.7225799560547,76.0999069213867,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Middle income,MIC,81.1610870361328,81.6164703369141,81.9461288452148,82.5723266601563,82.9650726318359,83.5306777954102,83.6968765258789,84.2653579711914,84.4799880981445,84.9993133544922,85.2175521850586,85.7772903442383,86.0545501708984,86.0886611938477,86.3962631225586,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Other small states,OSS,81.957878112793,81.5332107543945,80.5479431152344,81.7263412475586,81.0891494750977,81.4859008789063,82.1919097900391,82.4400329589844,82.8860015869141,83.3042526245117,84.6923217773438,84.615119934082,84.8292617797852,85.0698623657227,85.3642272949219,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Pacific island small states,PSS,89.7613830566406,89.8786697387695,90.0419692993164,90.2145919799805,90.3834915161133,90.5608596801758,90.686767578125,90.7922134399414,90.8894577026367,90.9466781616211,91.0159912109375,91.1451034545898,91.2779693603516,91.2938079833984,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Pre-demographic dividend,PRE,57.1717109680176,58.5146903991699,54.71630859375,54.6610298156738,53.9586410522461,54.5886192321777,56.3013610839844,58.8340682983398,59.5305290222168,60.5999984741211,59.6622505187988,61.9634704589844,62.9297103881836,62.0014686584473,62.5591812133789,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Small states,SST,84.1185531616211,83.8361511230469,83.2343215942383,84.1132431030273,83.6730499267578,83.9923629760742,84.5343170166016,84.7060317993164,85.0368194580078,85.3680419921875,86.4052124023438,86.3523712158203,86.514762878418,86.6913223266602,86.9055023193359,..
